"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"04-Dec",NA,NA,3.704116,3.521021,3.300937,3.765053,4.355896,3.264646,3.81342708333333,3.264646,3.355958,3.6125685,3.65194483333333,3.74981875,4.355896,0.400352461850014,6
"05-Dec",NA,NA,3.711906,2.63999,3.301521,3.760125,4.381375,3.282062,3.40827956989247,2.63999,3.28692675,3.5067135,3.51282983333333,3.74807025,4.381375,0.585646910131153,6
"06-Dec",NA,NA,3.732333,3.371969,3.331,3.771095,4.422417,3.24924,3.19338541666667,3.24924,3.34124225,3.552151,3.64634233333333,3.7614045,4.422417,0.437643984812161,6
"07-Dec",NA,NA,3.729948,3.599156,3.239177,3.891787,4.466271,3.296937,2.92704255319149,3.239177,3.37249175,3.664552,3.70387933333333,3.85132725,4.466271,0.449387854260734,6
"08-Dec",NA,NA,3.9065,3.6822,3.308958,3.947469,4.481417,3.322526,2.82315625,3.308958,3.4124445,3.79435,3.774845,3.93722675,4.481417,0.441950754301879,6
"09-Dec",NA,NA,3.905156,3.776469,3.350427,3.986292,4.440537,3.314737,3.23897894736842,3.314737,3.4569375,3.8408125,3.795603,3.966008,4.440537,0.422867333752325,6
"10-Dec",NA,NA,3.791842,3.659354,3.364677,4.034438,4.500687,3.337484,3.11684210526316,3.337484,3.43834625,3.725598,3.78141366666667,3.973789,4.500687,0.439801262380483,6
"11-Dec",NA,NA,3.888542,3.582438,3.380573,4.020326,4.508232,3.355448,3.2518085106383,3.355448,3.43103925,3.73549,3.78925983333333,3.98738,4.508232,0.442303606962646,6
"12-Dec",NA,NA,3.89476,3.581958,3.370036,4.077422,4.581716,3.340916,3.13201041666667,3.340916,3.4230165,3.738359,3.80780133333333,4.0317565,4.581716,0.477457147322214,6
"13-Dec",NA,NA,3.862646,3.525219,3.237964,4.096247,4.623649,3.367937,3.34514583333333,3.237964,3.4072575,3.6939325,3.78561033333333,4.03784675,4.623649,0.519020154851685,6
"14-Dec",NA,NA,3.864917,3.420805,3.18724,4.098681,4.52329,3.412,3.55538541666667,3.18724,3.41420125,3.642861,3.7511555,4.04024,4.52329,0.504393880869604,6
"15-Dec",NA,NA,3.788354,3.658139,3.159146,4.056167,4.5355,3.391948,3.70829787234043,3.159146,3.45849575,3.7232465,3.76487566666667,3.98921375,4.5355,0.489211595486725,6
"16-Dec",NA,NA,3.76674,3.376302,3.08549,4.037948,4.531638,3.430365,3.74131182795699,3.08549,3.38981775,3.5985525,3.70474716666667,3.970146,4.531638,0.522542935332367,6
"17-Dec",NA,NA,3.721646,3.370323,3.021604,4.048188,4.505653,3.440417,3.70133684210526,3.021604,3.3878465,3.5810315,3.6846385,3.9665525,4.505653,0.530218016670407,6
"18-Dec",NA,NA,3.875042,3.481177,3.003417,4.049638,4.524292,3.469823,3.73364210526316,3.003417,3.4726615,3.6781095,3.73389816666667,4.005989,4.524292,0.531327027808455,6
"19-Dec",NA,NA,3.935896,3.569458,2.998333,4.040744,4.550537,3.485642,3.75414736842105,2.998333,3.506596,3.752677,3.763435,4.014532,4.550537,0.534106681139265,6
"20-Dec",NA,NA,3.912719,3.5975,2.971531,4.044976,4.56151,3.527978,3.8088829787234,2.971531,3.5453585,3.7551095,3.769369,4.01191175,4.56151,0.538209967785064,6
"21-Dec",NA,NA,3.853406,3.582083,3.004906,4.078337,4.572917,3.548168,3.78924468085106,3.004906,3.55664675,3.7177445,3.77330283333333,4.02210425,4.572917,0.532264894013279,6
"22-Dec",NA,NA,3.909687,3.491031,3.024375,4.031604,4.6155,3.480698,3.83658510638298,3.024375,3.48328125,3.700359,3.75881583333333,4.00112475,4.6155,0.551279391610249,6
"23-Dec",NA,NA,3.909453,3.613948,3.057313,4.040646,4.602969,3.436594,3.8225,3.057313,3.4809325,3.7617005,3.7768205,4.00784775,4.602969,0.534731555768593,6
"24-Dec",NA,NA,3.896417,3.75999,3.052823,4.043656,4.625484,3.484853,3.83123958333333,3.052823,3.55363725,3.8282035,3.81053716666667,4.00684625,4.625484,0.53077566414274,6
"25-Dec",NA,NA,3.916323,3.721156,3.115646,4.045667,4.629323,3.492802,3.81531914893617,3.115646,3.5498905,3.8187395,3.82015283333333,4.013331,4.629323,0.515393154447133,6
"26-Dec",NA,NA,3.776813,3.73299,3.155875,4.115674,4.575302,3.522579,3.77926595744681,3.155875,3.57518175,3.7549015,3.8132055,4.03095875,4.575302,0.489200236719791,6
"27-Dec",NA,NA,3.806125,3.689708,3.196969,4.138032,4.578032,3.495432,3.786125,3.196969,3.544001,3.7479165,3.817383,4.05505525,4.578032,0.487113191853393,6
"28-Dec",NA,NA,3.895594,3.792479,3.228802,4.144989,4.552884,3.478885,3.79169791666667,3.228802,3.5572835,3.8440365,3.84893883333333,4.08264025,4.552884,0.471181164274387,6
"29-Dec",NA,NA,3.902427,3.788094,3.243302,4.046304,4.563979,3.506271,3.82887234042553,3.243302,3.57672675,3.8452605,3.8417295,4.01033475,4.563979,0.456224483701938,6
"30-Dec",NA,NA,3.841396,3.803594,3.243219,4.063229,4.529621,3.560729,3.829875,3.243219,3.62144525,3.822495,3.840298,4.00777075,4.529621,0.438377685634659,6
"31-Dec",NA,NA,3.818958,3.79325,3.255396,4.016198,4.547292,3.595811,3.889,3.255396,3.64517075,3.806104,3.8378175,3.966888,4.547292,0.432503771412805,6
"01-Jan",NA,NA,3.837323,3.810771,3.254323,4.061253,4.574687,3.568787,3.83388541666667,3.254323,3.629283,3.824047,3.85119066666667,4.0052705,4.574687,0.448419899719746,6
"02-Jan",NA,NA,3.853583,3.753667,3.260375,4.075226,4.573427,3.563354,3.95252083333333,3.260375,3.61093225,3.803625,3.84660533333333,4.01981525,4.573427,0.450137909435171,6
"03-Jan",NA,NA,4.008771,3.796542,3.304729,4.115295,4.579202,3.566958,3.95031914893617,3.304729,3.624354,3.9026565,3.8952495,4.088664,4.579202,0.446168379815849,6
"04-Jan",NA,NA,4.066344,3.703052,3.332302,4.143083,4.536179,3.595531,4.0203125,3.332302,3.62241125,3.884698,3.89608183333333,4.12389825,4.536179,0.434778606869021,6
"05-Jan",NA,NA,4.116604,3.661896,3.339021,4.190883,4.529011,3.62612,4.02367368421053,3.339021,3.635064,3.88925,3.91058916666667,4.17231325,4.529011,0.441115285515892,6
"06-Jan",NA,NA,4.163302,3.689417,3.353531,4.18076,4.511884,3.616083,4.05676041666667,3.353531,3.6344165,3.9263595,3.91916283333333,4.1763955,4.511884,0.434496328157289,6
"07-Jan",NA,NA,4.13099,3.738958,3.368396,4.1676,4.509938,3.602094,4.10703157894737,3.368396,3.63631,3.934974,3.91966266666667,4.1584475,4.509938,0.422363848973212,6
"08-Jan",NA,NA,4.015688,3.879104,3.363074,4.144191,4.482105,3.60001,4.05788541666667,3.363074,3.6697835,3.947396,3.91402866666667,4.11206525,4.482105,0.397340795869574,6
"09-Jan",NA,NA,4.044385,3.933635,3.354302,4.123172,4.471116,3.523479,4.05103191489362,3.354302,3.626018,3.98901,3.90834816666667,4.10347525,4.471116,0.409168373121588,6
"10-Jan",NA,NA,4.000698,3.922448,3.337189,4.1426,4.433202,3.584653,3.99623157894737,3.337189,3.66910175,3.961573,3.903465,4.1071245,4.433202,0.392410766287573,6
"11-Jan",NA,NA,3.976365,3.911292,3.30825,4.106787,4.448832,3.610531,4.05305263157895,3.30825,3.68572125,3.9438285,3.89367616666667,4.0741815,4.448832,0.395893159661754,6
"12-Jan",NA,NA,4.045104,3.8765,3.378989,4.099904,4.428187,3.568796,4.14148958333333,3.378989,3.645722,3.960802,3.89958,4.086204,4.428187,0.379920525988792,6
"13-Jan",NA,NA,4.110209,3.771281,3.352354,4.149833,4.404537,3.582463,4.08402083333333,3.352354,3.6296675,3.940745,3.89511283333333,4.139927,4.404537,0.394546093174634,6
"14-Jan",NA,NA,4.1115,3.790667,3.352865,4.131785,4.376309,3.582916,4.0796875,3.352865,3.63485375,3.9510835,3.891007,4.12671375,4.376309,0.383847425830108,6
"15-Jan",NA,NA,4.125521,3.825729,3.327802,4.151084,4.330926,3.580695,4.07920212765957,3.327802,3.6419535,3.975625,3.89029283333333,4.14469325,4.330926,0.383123258269407,6
"16-Jan",NA,NA,4.071656,3.834448,3.32524,4.193596,4.329617,3.609234,4.12571875,3.32524,3.6655375,3.953052,3.89396516666667,4.163111,4.329617,0.379264454970627,6
"17-Jan",NA,NA,4.080126,3.853219,3.358677,4.178606,4.35649,3.606375,4.13552631578947,3.358677,3.668086,3.9666725,3.90558216666667,4.153986,4.35649,0.374084891065874,6
"18-Jan",NA,NA,4.131125,3.89976,3.375208,4.178568,4.351442,3.622979,4.17826595744681,3.375208,3.69217425,4.0154425,3.92651366666667,4.16670725,4.351442,0.369526254492785,6
"19-Jan",NA,NA,4.109656,4.033474,3.35424,4.16366,4.356229,3.585404,4.11267391304348,3.35424,3.6974215,4.071565,3.93377716666667,4.150159,4.356229,0.381945462583556,6
"20-Jan",NA,NA,4.090083,4.04475,3.336156,4.201333,4.395781,3.584712,4.07355789473684,3.336156,3.6997215,4.0674165,3.94213583333333,4.1735205,4.395781,0.400089613665447,6
"21-Jan",NA,NA,4.096458,4.057469,3.321208,4.151379,4.38975,3.62863,4.16782608695652,3.321208,3.73583975,4.0769635,3.94081566666667,4.13764875,4.38975,0.391173884649099,6
"22-Jan",NA,NA,4.074229,4.062167,3.367052,4.137718,4.390354,3.681705,4.15497916666667,3.367052,3.7768205,4.068198,3.95220416666667,4.12184575,4.390354,0.365771896349305,6
"23-Jan",NA,NA,4.154094,4.07351,3.353031,4.075413,4.379979,3.617021,4.10642105263158,3.353031,3.73114325,4.0744615,3.94217466666667,4.13442375,4.379979,0.380630799672684,6
"24-Jan",NA,NA,4.191365,4.048281,3.369292,4.172202,4.402432,3.62176,4.07865263157895,3.369292,3.72839025,4.1102415,3.96755533333333,4.18657425,4.402432,0.391177402749017,6
"25-Jan",NA,NA,4.087021,3.971094,3.377885,4.143882,4.3882,3.647833,4.08194680851064,3.377885,3.72864825,4.0290575,3.93598583333333,4.12966675,4.3882,0.365040071529369,6
"26-Jan",NA,NA,4.146406,4.030062,3.369229,4.137688,4.373442,3.68217,4.12535416666667,3.369229,3.769143,4.083875,3.9564995,4.1442265,4.373442,0.365592547989562,6
"27-Jan",NA,NA,4.123281,4.01401,3.371396,4.158632,4.375719,3.68,4.09044791666667,3.371396,3.7635025,4.0686455,3.95383966666667,4.14979425,4.375719,0.365097711310639,6
"28-Jan",NA,NA,4.114698,4.075635,3.413562,4.142247,4.347094,3.678263,4.02279166666667,3.413562,3.777606,4.0951665,3.9619165,4.13535975,4.347094,0.34592104459067,6
"29-Jan",NA,NA,4.067156,4.087447,3.418156,4.116436,4.335417,3.763594,4.03613541666667,3.418156,3.8394845,4.0773015,3.964701,4.10918875,4.335417,0.324090398776638,6
"30-Jan",NA,NA,4.183719,4.10875,3.413042,4.068879,4.336948,3.7568,4.06952631578947,3.413042,3.83481975,4.0888145,3.978023,4.16497675,4.336948,0.33604330298222,6
"31-Jan",NA,NA,4.161604,4.14525,3.404979,4.103564,4.325135,3.744542,4.17059375,3.404979,3.8342975,4.124407,3.98084566666667,4.1575155,4.325135,0.340810544123662,6
"01-Feb",NA,NA,4.122531,4.103813,3.394458,4.134289,4.318035,3.747021,4.15230612244898,3.394458,3.836219,4.113172,3.9700245,4.1313495,4.318035,0.337715586338416,6
"02-Feb",NA,NA,4.172396,4.048823,3.417125,4.097824,4.278457,3.775583,NA,3.417125,3.843893,4.0733235,3.96503466666667,4.153753,4.278457,0.316854133718761,6
"03-Feb",NA,NA,4.181469,4.09199,3.447833,4.091404,4.219821,3.790812,4.11265957446809,3.447833,3.86596,4.091697,3.97055483333333,4.15909925,4.219821,0.297158216952126,6
"04-Feb",NA,NA,4.257,4.214479,3.424219,4.1125,4.212298,3.749589,4.12660416666667,3.424219,3.84031675,4.162399,3.99501416666667,4.21393375,4.257,0.335814594656883,6
"05-Feb",NA,NA,4.302479,4.237526,3.462427,4.0972,4.222366,3.760232,4.15675789473684,3.462427,3.844474,4.159783,4.013705,4.233736,4.302479,0.332311024817414,6
"06-Feb",NA,NA,4.338406,4.218823,3.443094,4.087432,4.230516,3.769115,4.17185106382979,3.443094,3.84869425,4.1531275,4.01456433333333,4.22759275,4.338406,0.342158900007974,6
"07-Feb",NA,NA,4.420708,4.249198,3.457927,4.024167,4.270191,3.73524,4.21193684210526,3.457927,3.80747175,4.1366825,4.0262385,4.26494275,4.420708,0.36674032406418,6
"08-Feb",NA,NA,4.438792,4.270365,3.470083,4.034925,4.225685,3.750542,4.1298829787234,3.470083,3.82163775,4.130305,4.031732,4.259195,4.438792,0.361880900034252,6
"09-Feb",NA,NA,4.559177,4.361177,3.45499,4.037115,4.218903,3.757188,4.22398947368421,3.45499,3.82716975,4.128009,4.06475833333333,4.3256085,4.559177,0.405772228305322,6
"10-Feb",NA,NA,4.563458,4.333094,3.451073,4.049437,4.212202,3.74825,4.20320833333333,3.451073,3.82354675,4.1308195,4.05958566666667,4.302871,4.563458,0.404797836004426,6
"11-Feb",NA,NA,4.632146,4.318469,3.46751,4.008935,4.182652,3.723438,4.19490425531915,3.46751,3.79481225,4.0957935,4.055525,4.28451475,4.632146,0.418570577752426,6
"12-Feb",NA,NA,4.659126,4.246073,3.448573,4.051442,4.224598,3.661917,4.18656842105263,3.448573,3.75929825,4.13802,4.0486215,4.24070425,4.659126,0.436411983295028,6
"13-Feb",NA,NA,4.558792,4.27025,3.46799,4.031129,4.215581,3.68125,4.19686315789474,3.46799,3.76871975,4.123355,4.03749866666667,4.25658275,4.558792,0.40222557018552,6
"14-Feb",NA,NA,4.676621,4.272604,3.489667,4.03216,4.213247,3.734802,4.20687234042553,3.489667,3.8091415,4.1227035,4.06985016666667,4.25776475,4.676621,0.419555226986587,6
"15-Feb",NA,NA,4.665383,4.292211,NA,4.08225,4.1915,3.763979,4.21310416666667,3.763979,4.08225,4.1915,4.1990646,4.292211,4.665383,0.327540629268035,5
"16-Feb",NA,NA,4.715625,4.297531,3.491475,4.026358,4.172064,3.782484,4.17811458333333,3.491475,3.8434525,4.099211,4.08092283333333,4.26616425,4.715625,0.423689616818452,6
"17-Feb",NA,NA,4.762211,4.438073,3.505813,4.031043,4.145482,3.736625,4.19894791666667,3.505813,3.8102295,4.0882625,4.10320783333333,4.36492525,4.762211,0.457094800331142,6
"18-Feb",NA,NA,4.66949,4.374792,3.499375,4.001935,4.123264,3.745579,4.24809375,3.499375,3.809668,4.0625995,4.0690725,4.31191,4.66949,0.422045740557466,6
"19-Feb",NA,NA,4.774927,4.320833,3.45374,3.996062,4.121989,3.750979,4.28462105263158,3.45374,3.81224975,4.0590255,4.069755,4.271122,4.774927,0.458161408037386,6
"20-Feb",NA,NA,4.786156,4.288969,3.482052,4.041022,4.120936,3.764,4.22402105263158,3.482052,3.8332555,4.080979,4.0805225,4.24696075,4.786156,0.447865058369929,6
"21-Feb",NA,NA,4.733708,4.374083,3.501719,4.002521,4.148659,3.702208,4.12092708333333,3.501719,3.77728625,4.07559,4.07714966666667,4.317727,4.733708,0.447576357217254,6
"22-Feb",NA,NA,4.64601,4.304673,3.527271,4.013635,4.142178,3.757925,3.94069473684211,3.527271,3.8218525,4.0779065,4.065282,4.26404925,4.64601,0.396751214203561,6
"23-Feb",NA,NA,4.637656,4.239806,3.531531,4.020947,4.143744,3.7524,4.06686021505376,3.531531,3.81953675,4.0823455,4.05434733333333,4.2157905,4.637656,0.386848904466675,6
"24-Feb",NA,NA,4.653896,4.278594,3.488792,3.993802,4.155605,3.716147,4.14775789473684,3.488792,3.78556075,4.0747035,4.047806,4.24784675,4.653896,0.414159290596746,6
"25-Feb",NA,NA,4.803854,4.264594,3.522687,4.013516,4.180354,3.666479,4.09026041666667,3.522687,3.75323825,4.096935,4.07524733333333,4.243534,4.803854,0.459127972593989,6
"26-Feb",NA,NA,4.810156,4.230292,3.524594,4.02449,4.158457,3.700389,4.1285052631579,3.524594,3.78141425,4.0914735,4.07472966666667,4.21233325,4.810156,0.451080039067422,6
"27-Feb",NA,NA,4.771271,4.279406,3.525708,4.015128,4.179611,3.737729,4.11892631578947,3.525708,3.80707875,4.0973695,4.08480883333333,4.25445725,4.771271,0.437264081630045,6
"28-Feb",NA,NA,4.837313,4.245906,3.523854,4.0272,4.180699,3.733589,4.23387234042553,3.523854,3.80699175,4.1039495,4.09142683333333,4.22960425,4.837313,0.456616125103534,6
"01-Mar",NA,NA,4.709187,4.064031,3.548031,4.012833,4.180538,3.746656,4.28103157894737,3.548031,3.81320025,4.038432,4.043546,4.15141125,4.709187,0.399220856134546,6
"02-Mar",NA,NA,4.776656,4.111354,3.556833,3.98175,4.157568,3.731021,4.23648958333333,3.556833,3.79370325,4.046552,4.05253033333333,4.1460145,4.776656,0.422597934113581,6
"03-Mar",NA,NA,4.747229,4.181479,3.563719,3.959219,4.188937,3.771537,4.28826041666667,3.563719,3.8184575,4.070349,4.06868666666667,4.1870725,4.747229,0.410578954666538,6
"04-Mar",NA,NA,4.803396,4.176354,3.537344,3.965,4.216875,3.779094,4.26169791666667,3.537344,3.8255705,4.070677,4.07967716666667,4.20674475,4.803396,0.435790078271829,6
"05-Mar",NA,NA,4.824802,4.193542,3.554684,3.964084,4.208823,3.758156,4.18939583333333,3.554684,3.809638,4.078813,4.08401516666667,4.20500275,4.824802,0.442062760287458,6
"06-Mar",NA,NA,4.752156,4.156438,3.60501,3.984594,4.206875,3.75249,4.12911578947368,3.60501,3.810516,4.070516,4.0762605,4.19426575,4.752156,0.403888703402187,6
"07-Mar",NA,NA,4.816937,4.110354,3.583396,3.943053,4.168436,3.783032,4.15435416666667,3.583396,3.82303725,4.0267035,4.06753466666667,4.1539155,4.816937,0.425310741180924,6
"08-Mar",NA,NA,4.684167,4.187242,3.555479,3.953135,4.127573,3.785771,4.14690526315789,3.555479,3.827612,4.040354,4.0488945,4.17232475,4.684167,0.387495600002761,6
"09-Mar",NA,NA,4.813531,4.264812,3.570969,3.942281,4.123,3.758755,4.06108333333333,3.570969,3.8046365,4.0326405,4.07889133333333,4.229359,4.813531,0.437113774754659,6
"10-Mar",NA,NA,4.873792,4.243969,3.579854,3.921552,4.174385,3.744063,4.08882291666667,3.579854,3.78843525,4.0479685,4.0896025,4.226573,4.873792,0.459010307161288,6
"11-Mar",NA,NA,4.907167,4.291646,3.586719,3.924581,4.104811,3.741695,4.21541666666667,3.586719,3.7874165,4.014696,4.09276983333333,4.24493725,4.907167,0.47128928114542,6
"12-Mar",NA,3.979825,4.82601,4.254844,3.605365,3.905917,4.117936,3.735116,4.30155208333333,3.605365,3.8205165,3.979825,4.06071614285714,4.18639,4.82601,0.402181694574077,7
"13-Mar",NA,4.03425,4.764927,4.281208,3.608042,3.942589,4.129094,3.733432,4.19158333333333,3.608042,3.8380105,4.03425,4.070506,4.205151,4.764927,0.381928767570167,7
"14-Mar",NA,4.034906,4.760935,4.283365,3.609125,3.929792,4.064135,3.77401,4.20049473684211,3.609125,3.851901,4.034906,4.06518114285714,4.17375,4.760935,0.374987413968979,7
"15-Mar",NA,4.017885,4.756771,4.305677,3.634842,3.915854,4.059874,3.778521,4.20197894736842,3.634842,3.8471875,4.017885,4.06706057142857,4.1827755,4.756771,0.371492387519519,7
"16-Mar",NA,3.975583,4.674313,4.276438,3.704531,3.926559,4.131716,3.799126,4.33147872340426,3.704531,3.8628425,3.975583,4.06975228571429,4.204077,4.674313,0.32864608348481,7
"17-Mar",NA,4.039302,4.678615,4.311052,3.649698,3.891302,4.205411,3.773729,4.26661458333333,3.649698,3.8325155,4.039302,4.07844414285714,4.2582315,4.678615,0.352056084088614,7
"18-Mar",NA,4.042104,4.687906,4.360854,3.68825,3.902705,4.120642,3.776916,4.28368085106383,3.68825,3.8398105,4.042104,4.08276814285714,4.240748,4.687906,0.348383028052185,7
"19-Mar",NA,4.040917,4.642656,4.294729,3.699833,3.895979,4.083916,3.749219,4.26235416666667,3.699833,3.822599,4.040917,4.05817842857143,4.1893225,4.642656,0.328812665296344,7
"20-Mar",NA,4.032677,4.685542,4.317135,3.651646,3.890281,4.042323,3.728621,4.18678125,3.651646,3.809451,4.032677,4.04974642857143,4.179729,4.685542,0.356630958759826,7
"21-Mar",NA,4.046604,4.64299,4.378083,3.625812,3.905747,4.040253,3.788198,4.20405263157895,3.625812,3.8469725,4.040253,4.06109814285714,4.2123435,4.64299,0.348282601954901,7
"22-Mar",NA,4.047833,4.629292,4.385125,3.645094,3.888379,4.077604,3.799096,4.27520833333333,3.645094,3.8437375,4.047833,4.067489,4.2313645,4.629292,0.34145195890491,7
"23-Mar",NA,4.046594,4.707521,4.376667,3.628875,3.913771,4.047125,3.778865,4.30608510638298,3.628875,3.846318,4.046594,4.07134542857143,4.211896,4.707521,0.366354669647623,7
"24-Mar",NA,3.995583,4.518063,4.397563,3.622396,3.872167,4.071813,3.719073,4.35651063829787,3.622396,3.79562,3.995583,4.028094,4.234688,4.518063,0.33265180844691,7
"25-Mar",NA,4.060104,4.556406,4.328323,3.624385,3.86,4.037695,3.773306,4.29248421052632,3.624385,3.816653,4.037695,4.034317,4.1942135,4.556406,0.323071260313676,7
"26-Mar",NA,4.057083,4.585552,4.420573,3.630281,3.913758,4.035302,NA,4.30570526315789,3.630281,3.944144,4.0461925,4.1070915,4.3297005,4.585552,0.346287677637394,6
